ID,Geburtsjahr,Bildungsniveau,Familienstand,Einkommen,Kinder_zu_Hause,Teenager_zu_Hause,Datum_Kunde,Letzter_Kauf_Tage,Ausgaben_Wein,Ausgaben_Obst,Ausgaben_Fleisch,Ausgaben_Fisch,Ausgaben_Süßigkeiten,Ausgaben_Gold,Anzahl_Rabattkäufe,Anzahl_Webkäufe,Anzahl_Katalogkäufe,Anzahl_Ladeneinkäufe,Anzahl_WebBesuche_Monat,Kampagne_3_Akzeptiert,Kampagne_4_Akzeptiert,Kampagne_5_Akzeptiert,Kampagne_1_Akzeptiert,Kampagne_2_Akzeptiert,Beschwerde,Z_Kontaktkostenfaktor,Z_Umsatzfaktor,Antwort_Letzte_Kampagne,Alter,Gesamtausgaben
2795,1968, Master               , Ledig              ,30523.0,2,1,2023-01-07,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,57,13
9260,1955, Doktor               , Verheiratet        ,70356.0,0,0,2022-05-11,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,70,1706
8182,1994, Hochschulabschluss   , Verheiratet        ,23228.0,1,0,2024-05-01,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,31,121
10095,1985, Doktor               , Geschieden         ,74165.0,0,0,2023-01-05,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,40,1293
8475,1983, Doktor               , Verheiratet        ,157243.0,0,1,2024-01-03,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,3,11,0,42,1608
4370,1976, Hochschulabschluss   , Zusammenlebend     ,43482.0,2,1,,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,49,88
10573,1963, Hochschulabschluss   , Geschieden         ,62551.0,0,0,,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,62,421
3712,1969, Hochschulabschluss   , Geschieden         ,52332.0,0,0,,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,56,259
6637,1998, Hochschulabschluss   , Ledig              ,66951.0,0,0,2023-02-11,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,27,1117
3152,1967, Hochschulabschluss   , Zusammenlebend     ,26091.0,1,1,,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,58,89
5610,1975, Hochschulabschluss   , Zusammenlebend     ,33456.0,1,1,,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,50,36
6460,1992, Hochschulabschluss   , Verheiratet        ,28718.0,1,0,,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,33,57
1349,1980, Hochschulabschluss   , Verheiratet        ,50447.0,2,0,,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,45,148
1880,1969, Doktor               , Zusammenlebend     ,53537.0,1,1,,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,56,93
641,1977, Hochschulabschluss   , Ledig              ,52074.0,0,1,2024-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,48,119
8717,1985, Doktor               , Verheiratet        ,80427.0,0,1,2022-12-09,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,40,1835
10314,1958, Doktor               , Verheiratet        ,83837.0,0,0,,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,67,1318
10854,1980, Doktor               , Verheiratet        ,38853.0,1,1,,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,45,45
10492,1969, Hochschulabschluss   , Zusammenlebend     ,38285.0,2,1,,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,56,10
6935,1961, Zweiter Studienzyklus, Verheiratet        ,78497.0,0,0,2023-01-12,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,64,978
7698,1986, Doktor               , Verheiratet        ,51650.0,0,1,2024-11-05,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,39,191
3559,1998, Zweiter Studienzyklus, Verheiratet        ,16248.0,1,0,2024-10-05,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,27,57
10562,1956, Master               , Verheiratet        ,66835.0,0,0,,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,69,1033
10796,1994, Master               , Verheiratet        ,30477.0,1,0,,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,31,66
2563,1971, Grundbildung         , Verheiratet        ,28249.0,0,0,,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,54,43
3518,1993, Hochschulabschluss   , Verheiratet        ,25271.0,1,0,2022-05-12,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,32,50
5823,1980, Doktor               , Ledig              ,32303.0,0,1,2024-08-03,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,45,39
3934,1976, Hochschulabschluss   , Verheiratet        ,61286.0,0,1,2023-02-08,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,49,608
6982,1986, Hochschulabschluss   , Verheiratet        ,74068.0,0,0,,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,39,1581
6431,1974, Doktor               , Verheiratet        ,45759.0,1,1,,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,51,68
9733,1988, Grundbildung         , Zusammenlebend     ,24882.0,1,0,2022-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,37,80
5602,1999, Doktor               , Zusammenlebend     ,66973.0,0,0,,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,26,1282
7829,1910, Zweiter Studienzyklus, Geschieden         ,36640.0,1,0,,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,3,11,0,115,65
1324,1998, Hochschulabschluss   , Verheiratet        ,38872.0,1,0,,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,27,91
326,1983, Hochschulabschluss   , Verheiratet        ,51148.0,1,1,,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,42,315
7224,1987, Hochschulabschluss   , Verheiratet        ,31353.0,1,1,,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,38,31
6999,1990, Master               , Verheiratet        ,69661.0,0,0,,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,35,834
9938,1964, Hochschulabschluss   , Verheiratet        ,80067.0,0,0,,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,61,1600
6422,1964, Hochschulabschluss   , Verheiratet        ,86718.0,0,0,,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,61,1270
3182,1983, Doktor               , Ledig              ,46854.0,1,1,,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,42,263
7300,1962, Hochschulabschluss   , Geschieden         ,69142.0,0,1,,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,63,535
10424,1978, Hochschulabschluss   , Ledig              ,75922.0,0,0,2023-09-12,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,47,1295
8727,1988, Hochschulabschluss   , Geschieden         ,63693.0,0,1,,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,37,1150
2798,1987, Doktor               , Zusammenlebend     ,102160.0,0,0,2022-02-11,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,38,1240
1030,1975, Doktor               , Ledig              ,40637.0,1,1,,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,50,38
624,1994, Master               , Ledig              ,18890.0,0,0,2022-10-11,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,31,35
5176,1998, Hochschulabschluss   , Zusammenlebend     ,29604.0,1,0,2023-08-12,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,27,53
5552,1973, Master               , Geschieden         ,48721.0,1,1,,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,52,293
868,1976, Hochschulabschluss   , Verheiratet        ,44794.0,0,1,2024-08-06,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,49,65
380,1964, Hochschulabschluss   , Geschieden         ,64497.0,0,1,2022-10-09,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,61,1804
2677,1966, Hochschulabschluss   , Zusammenlebend     ,46097.0,0,1,,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,59,241
6521,1964, Hochschulabschluss   , Zusammenlebend     ,77972.0,0,0,,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,61,1101
6927,1978, Doktor               , Verheiratet        ,44377.0,1,1,2022-05-10,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,47,264
2877,1984, Master               , Zusammenlebend     ,46014.0,1,1,,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,41,541
0,1995, Hochschulabschluss   , Verheiratet        ,70951.0,0,0,2023-04-05,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,30,1198
1584,1987, Hochschulabschluss   , Verheiratet        ,41443.0,1,0,2024-01-04,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,38,482
7264,1988, Zweiter Studienzyklus, Ledig              ,52195.0,2,1,2024-12-05,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,37,17
6274,1958, Master               , Verheiratet        ,83790.0,0,0,,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,67,1615
1377,1964, Master               , Verwitwet          ,44551.0,0,1,,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,61,285
454,1990, Hochschulabschluss   , Zusammenlebend     ,69508.0,1,0,,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,35,1135
1755,1998, Zweiter Studienzyklus, Zusammenlebend     ,45204.0,1,0,2024-11-04,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,27,114
2075,1979, Hochschulabschluss   , Verheiratet        ,72460.0,0,0,,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,46,1047
4785,1980, Doktor               , Zusammenlebend     ,77622.0,0,2,,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,45,714
9076,1990, Doktor               , Verheiratet        ,30732.0,1,0,2023-05-01,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,35,185
7079,1972, Hochschulabschluss   , Geschieden         ,63887.0,0,1,2022-08-09,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,53,1245
4653,1988, Hochschulabschluss   , Zusammenlebend     ,42011.0,1,0,,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,37,189
7375,1986, Hochschulabschluss   , Zusammenlebend     ,51369.0,0,1,,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,39,576
709,1962, Hochschulabschluss   , Geschieden         ,51537.0,0,1,2022-09-12,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,63,1103
460,1982, Doktor               , Verheiratet        ,79930.0,0,0,2022-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,43,1753
3726,1996, Doktor               , Zusammenlebend     ,34320.0,1,0,,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,29,17
6798,1976, Hochschulabschluss   , Ledig              ,37070.0,1,1,,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,49,433
5341,1972, Zweiter Studienzyklus, Geschieden         ,81975.0,0,1,2023-05-01,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,53,1588
1606,1981, Hochschulabschluss   , Zusammenlebend     ,38590.0,1,0,,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,44,22
9617,1961, Hochschulabschluss   , Ledig              ,15033.0,0,0,,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,64,19
3233,1975, Doktor               , Verheiratet        ,62745.0,0,1,,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,50,1117
89,1985, Zweiter Studienzyklus, Verheiratet        ,22212.0,1,0,2023-09-12,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,40,69
2936,1992, Master               , Zusammenlebend     ,23661.0,1,0,2023-04-12,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,33,23
9449,1968, Doktor               , Ledig              ,79761.0,0,1,2023-04-10,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,57,605
7297,1983, Hochschulabschluss   , Ledig              ,7500.0,1,0,,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,42,57
11004,1903, Zweiter Studienzyklus, Ledig              ,60182.0,0,1,,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,3,11,0,122,22
313,1978, Hochschulabschluss   , Verwitwet          ,73455.0,0,0,,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0,47,2088
9940,1968, Hochschulabschluss   , Zusammenlebend     ,64961.0,0,1,,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,57,1009
10735,1981, Hochschulabschluss   , Ledig              ,22804.0,1,0,,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,44,26
9529,2000, Hochschulabschluss   , Verheiratet        ,73687.0,0,0,,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,3,11,1,25,1627
6439,1968, Hochschulabschluss   , Verheiratet        ,61074.0,0,1,,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,57,1102
7411,1974, Doktor               , Verheiratet        ,31686.0,1,1,2024-05-06,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,51,17
2176,1982, Hochschulabschluss   , Verheiratet        ,80134.0,1,0,,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,43,1690
9265,1963, Hochschulabschluss   , Verheiratet        ,75027.0,0,1,2023-09-01,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,62,1390
8867,1998, Doktor               , Verheiratet        ,67546.0,0,0,,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,27,2126
8932,1979, Master               , Zusammenlebend     ,65176.0,0,1,,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,3,11,0,46,1531
10236,1985, Master               , Ledig              ,31160.0,1,0,,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,40,64
6340,1995, Hochschulabschluss   , Ledig              ,29938.0,1,0,,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0,30,26
10089,1984, Hochschulabschluss   , Geschieden         ,102692.0,0,0,2023-05-04,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,3,11,1,41,1112
2227,1968, Zweiter Studienzyklus, Zusammenlebend     ,26490.0,0,0,,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,57,210
10992,1977, Hochschulabschluss   , Zusammenlebend     ,75702.0,1,1,,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,3,11,0,48,1148
5304,1984, Doktor               , Ledig              ,30899.0,1,0,,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,41,33
309,1971, Doktor               , Zusammenlebend     ,63342.0,0,1,,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,0,54,1101
3406,1974, Hochschulabschluss   , Ledig              ,45989.0,0,1,,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,51,322
2661,1974, Hochschulabschluss   , Ledig              ,18701.0,1,1,2023-04-06,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,51,44
3153,1967, Doktor               , Ledig              ,40737.0,2,1,2023-08-12,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,58,17
10264,1989, Hochschulabschluss   , Geschieden         ,15287.0,1,0,2022-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,36,31
1184,1978, Doktor               , Geschieden         ,69674.0,0,2,,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,3,11,0,47,845
4200,1980, Master               , Verheiratet        ,44159.0,1,0,,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,3,11,0,45,275
9396,1988, Doktor               , Verheiratet        ,37717.0,1,0,,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,37,25
2387,1962, Master               , Zusammenlebend     ,43776.0,1,1,2023-03-02,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,3,11,1,63,275
6690,1976, Master               , Verheiratet        ,38179.0,1,1,,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,49,90
1225,1973, Hochschulabschluss   , Verheiratet        ,80124.0,0,0,,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,3,11,0,52,1495
9703,1980, Doktor               , Verheiratet        ,38097.0,1,1,,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,3,11,1,45,184
291,1980, Hochschulabschluss   , Verheiratet        ,72940.0,0,0,,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,3,11,0,45,981
4557,1980, Hochschulabschluss   , Zusammenlebend     ,22070.0,1,0,2023-04-10,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,3,11,0,45,67
2379,1963, Hochschulabschluss   , Ledig              ,69267.0,0,0,,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,3,11,1,62,1635
5726,1993, Master               , Ledig              ,31788.0,1,0,,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,3,11,0,32,60
3066,1985, Doktor               , Zusammenlebend     ,61905.0,0,1,2024-04-02,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,3,11,0,40,231
6336,1970, Hochschulabschluss   , Verheiratet        ,29315.0,1,1,2024-06-04,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,3,11,0,55,48
10967,1973, Hochschulabschluss   , Geschieden         ,33378.0,1,1,2023-06-02,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,3,11,0,52,99
2304,1973, Doktor               , Zusammenlebend     ,66313.0,0,1,,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,3,11,0,52,770
3445,1966, Hochschulabschluss   , Ledig              ,60714.0,0,0,,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,3,11,1,59,957
7828,1991, Master               , Zusammenlebend     ,77882.0,0,0,,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,3,11,0,34,818
3762,1996, Doktor               , Ledig              ,69867.0,0,0,2023-02-04,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,3,11,1,29,925
4391,1978, Master               , Geschieden         ,63841.0,0,1,,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,47,908
4669,1991, Grundbildung         , Verheiratet        ,24480.0,1,0,2023-11-02,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,3,11,0,34,102
10144,1986, Hochschulabschluss   , Zusammenlebend     ,51369.0,0,1,,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,39,576
8652,1956, Hochschulabschluss   , Zusammenlebend     ,37760.0,0,0,,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,3,11,0,69,317
1672,1984, Doktor               , Zusammenlebend     ,65640.0,0,1,2024-01-03,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,3,11,0,41,461
8962,1985, Master               , Verheiratet        ,44319.0,1,1,,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,3,11,0,40,37
9974,1984, Hochschulabschluss   , Verheiratet        ,30631.0,1,0,2023-12-07,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,3,11,0,41,70
10983,1962, Hochschulabschluss   , Zusammenlebend     ,75278.0,0,0,,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,3,11,0,63,930
8148,1966, Master               , Zusammenlebend     ,50898.0,1,1,2023-08-01,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,3,11,0,59,859
10102,1976, Hochschulabschluss   , Verwitwet          ,79946.0,0,0,2024-12-05,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,3,11,0,49,1478
4697,1959, Master               , Geschieden         ,35416.0,0,0,,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,3,11,0,66,390
9262,1994, Zweiter Studienzyklus, Zusammenlebend     ,32414.0,0,0,2023-04-07,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,3,11,0,31,52
7254,1979, Hochschulabschluss   , Zusammenlebend     ,38361.0,1,0,,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,46,137
4543,1990, Hochschulabschluss   , Verheiratet        ,82497.0,0,0,,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,3,11,0,35,1919
4927,1981, Hochschulabschluss   , Zusammenlebend     ,16626.0,2,0,,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,3,11,0,44,68
10451,1975, Hochschulabschluss   , Zusammenlebend     ,29672.0,1,1,2023-12-03,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,50,25
2926,1962, Master               , Zusammenlebend     ,55951.0,0,1,,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,3,11,0,63,1374
2874,1998, Zweiter Studienzyklus, Geschieden         ,35388.0,1,0,2023-07-03,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,3,11,0,27,32
9738,1996, Master               , Zusammenlebend     ,42386.0,1,0,,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0,29,100
7119,1992, Hochschulabschluss   , Ledig              ,68627.0,0,0,2023-12-01,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,3,11,0,33,825
3924,1975, Doktor               , Geschieden         ,57912.0,0,1,,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,3,11,0,50,916
5827,1968, Hochschulabschluss   , Geschieden         ,35246.0,1,1,,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,3,11,0,57,62
5596,1966, Zweiter Studienzyklus, Zusammenlebend     ,58821.0,0,1,2023-12-10,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,3,11,0,59,728
10812,1988, Doktor               , Verheiratet        ,46377.0,1,0,2024-01-03,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,3,11,0,37,90
1717,1998, Hochschulabschluss   , Ledig              ,39747.0,1,0,,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,3,11,0,27,273
9491,1994, Hochschulabschluss   , Zusammenlebend     ,23976.0,1,0,,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,3,11,0,31,66
9274,1971, Master               , Verheiratet        ,80950.0,0,0,,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,3,11,0,54,1213
6609,1976, Hochschulabschluss   , Verwitwet          ,27038.0,0,0,,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,3,11,1,49,107
6963,1957, Hochschulabschluss   , Ledig              ,77457.0,0,0,2024-05-03,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,3,11,0,68,1157
4440,1974, Master               , Verheiratet        ,64100.0,0,1,2023-10-09,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,3,11,0,51,546
1379,2002, Master               , Zusammenlebend     ,42670.0,0,0,,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,3,11,0,23,241
10032,1986, Hochschulabschluss   , Geschieden         ,12571.0,1,0,,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,3,11,0,39,53
2826,1977, Hochschulabschluss   , Verheiratet        ,22574.0,2,1,,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,48,37
2437,1999, Hochschulabschluss   , Verheiratet        ,51381.5,0,0,2023-03-06,69,861,138,461,60,30,61,1,6,5,12,3,0,1,0,1,0,0,3,11,0,26,1611
6320,1986, Master               , Ledig              ,70893.0,0,0,2023-06-02,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,3,11,0,39,1508
3050,1976, Hochschulabschluss   , Verheiratet        ,54198.0,1,1,,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,3,11,0,49,235
231,1966, Master               , Zusammenlebend     ,28839.0,1,1,2024-11-03,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,3,11,0,59,32
2392,1982, Hochschulabschluss   , Verheiratet        ,40321.0,1,1,,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,43,102
9478,1995, Hochschulabschluss   , Ledig              ,66503.0,1,0,,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,3,11,0,30,401
113,1961, Hochschulabschluss   , Verheiratet        ,30833.0,1,1,,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,3,11,0,64,28
2863,1980, Hochschulabschluss   , Ledig              ,51381.5,1,2,,67,738,20,172,52,50,20,6,2,3,10,7,0,1,0,1,0,0,3,11,0,45,1052
1802,1981, Hochschulabschluss   , Verheiratet        ,64795.0,0,1,,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,3,11,0,44,680
520,1984, Hochschulabschluss   , Verheiratet        ,34421.0,1,0,2023-01-07,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,3,11,0,41,30
8275,1975, Doktor               , Geschieden         ,47025.0,1,1,2024-09-02,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,50,20
9750,1971, Doktor               , Geschieden         ,64325.0,0,1,2023-07-02,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,3,11,0,54,1307
2607,1963, Hochschulabschluss   , Ledig              ,40464.0,0,1,2023-11-01,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,3,11,0,62,630
